"Nastale koli?ine komunalnih odpadkov in ravnanje z njimi (tone) po:"
"SEZNAM ODPADKOV, MERITVE , LETO"

"Seznam odpadkov - SKUPAJ"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2016";-
" ";" ";"2017";-
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";12
" ";" ";"2014";19
" ";" ";"2015";11
" ";" ";"2016";86
" ";" ";"2017";3
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";5506
" ";" ";"2003";1164
" ";" ";"2004";1871
" ";" ";"2005";1812
" ";" ";"2006";1115
" ";" ";"2007";872
" ";" ";"2008";370
" ";" ";"2009";84
" ";" ";"2010";223
" ";" ";"2011";137
" ";" ";"2012";-
" ";" ";"2013";13
" ";" ";"2014";46
" ";" ";"2015";5
" ";" ";"2016";87
" ";" ";"2017";2
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200303 Odpadki iz ciscenja cest"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";1645
" ";" ";"2003";6293
" ";" ";"2004";7798
" ";" ";"2005";9294
" ";" ";"2006";11110
" ";" ";"2007";9976
" ";" ";"2008";9482
" ";" ";"2009";9408
" ";" ";"2010";8712
" ";" ";"2011";7402
" ";" ";"2012";6684
" ";" ";"2013";7290
" ";" ";"2014";6932
" ";" ";"2015";5725
" ";" ";"2016";4230
" ";" ";"2017";4125
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";7500
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";5958
" ";" ";"2014";318
" ";" ";"2015";639
" ";" ";"2016";32
" ";" ";"2017";10
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";1907
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";1031
" ";" ";"2014";5735
" ";" ";"2015";4470
" ";" ";"2016";4194
" ";" ";"2017";3910
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";1645
" ";" ";"2003";6293
" ";" ";"2004";7798
" ";" ";"2005";6673
" ";" ";"2006";10900
" ";" ";"2007";9962
" ";" ";"2008";9383
" ";" ";"2009";9295
" ";" ";"2010";8608
" ";" ";"2011";7067
" ";" ";"2012";6376
" ";" ";"2013";6528
" ";" ";"2014";6231
" ";" ";"2015";5080
" ";" ";"2016";4026
" ";" ";"2017";3869
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200304 Blato iz greznic"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";2316
" ";" ";"2003";13858
" ";" ";"2004";14301
" ";" ";"2005";23847
" ";" ";"2006";8502
" ";" ";"2007";8704
" ";" ";"2008";10265
" ";" ";"2009";16124
" ";" ";"2010";4449
" ";" ";"2011";4910
" ";" ";"2012";4928
" ";" ";"2013";5095
" ";" ";"2014";3891
" ";" ";"2015";3224
" ";" ";"2016";12675
" ";" ";"2017";11115
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";13125
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";5005
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";12110
" ";" ";"2017";10498
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";2999
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";3594
" ";" ";"2015";3215
" ";" ";"2016";564
" ";" ";"2017";568
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";2316
" ";" ";"2003";13858
" ";" ";"2004";14301
" ";" ";"2005";23847
" ";" ";"2006";7887
" ";" ";"2007";8190
" ";" ";"2008";9938
" ";" ";"2009";16124
" ";" ";"2010";4449
" ";" ";"2011";4910
" ";" ";"2012";4928
" ";" ";"2013";5095
" ";" ";"2014";3852
" ";" ";"2015";3204
" ";" ";"2016";12626
" ";" ";"2017";11109
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200306 Odpadki iz ciscenja kanalizacije"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";36792
" ";" ";"2003";2931
" ";" ";"2004";1727
" ";" ";"2005";2320
" ";" ";"2006";6899
" ";" ";"2007";7805
" ";" ";"2008";8931
" ";" ";"2009";1954
" ";" ";"2010";920
" ";" ";"2011";1593
" ";" ";"2012";246
" ";" ";"2013";68
" ";" ";"2014";160
" ";" ";"2015";144
" ";" ";"2016";-
" ";" ";"2017";105
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";1930
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";12
" ";" ";"2014";5
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";25
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";56
" ";" ";"2014";153
" ";" ";"2015";144
" ";" ";"2016";-
" ";" ";"2017";41
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";36792
" ";" ";"2003";2931
" ";" ";"2004";1727
" ";" ";"2005";2320
" ";" ";"2006";6432
" ";" ";"2007";7805
" ";" ";"2008";8932
" ";" ";"2009";1442
" ";" ";"2010";162
" ";" ";"2011";1593
" ";" ";"2012";246
" ";" ";"2013";68
" ";" ";"2014";160
" ";" ";"2015";143
" ";" ";"2016";-
" ";" ";"2017";38
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
"200307 Kosovni odpadki"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";691
" ";" ";"2003";36804
" ";" ";"2004";39753
" ";" ";"2005";46721
" ";" ";"2006";43770
" ";" ";"2007";45024
" ";" ";"2008";39763
" ";" ";"2009";43756
" ";" ";"2010";46512
" ";" ";"2011";38986
" ";" ";"2012";36827
" ";" ";"2013";36955
" ";" ";"2014";36641
" ";" ";"2015";40531
" ";" ";"2016";41922
" ";" ";"2017";42554
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";41022
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";32543
" ";" ";"2014";25306
" ";" ";"2015";30419
" ";" ";"2016";34168
" ";" ";"2017";33854
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";2734
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";2735
" ";" ";"2014";9517
" ";" ";"2015";9591
" ";" ";"2016";7530
" ";" ";"2017";8679
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";691
" ";" ";"2003";36804
" ";" ";"2004";39753
" ";" ";"2005";44197
" ";" ";"2006";42678
" ";" ";"2007";45024
" ";" ";"2008";39679
" ";" ";"2009";43756
" ";" ";"2010";45465
" ";" ";"2011";36896
" ";" ";"2012";36296
" ";" ";"2013";35715
" ";" ";"2014";36120
" ";" ";"2015";40297
" ";" ";"2016";41901
" ";" ";"2017";42031
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";5
" ";" ";"2016";-
" ";" ";"2017";-
"200399 Komunalni odpadki, ki niso navedeni drugje"
" ";"Nastala kolicina in skladiscenje - SKUPAJ"
" ";" ";"2002";-
" ";" ";"2003";214
" ";" ";"2004";1101
" ";" ";"2005";2387
" ";" ";"2006";2699
" ";" ";"2007";2066
" ";" ";"2008";1622
" ";" ";"2009";827
" ";" ";"2010";1890
" ";" ";"2011";450
" ";" ";"2012";115
" ";" ";"2013";135
" ";" ";"2014";116
" ";" ";"2015";94
" ";" ";"2016";1
" ";" ";"2017";0
" ";"Nastala kolicina v gospodinjstvih"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";592
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";27
" ";" ";"2014";47
" ";" ";"2015";32
" ";" ";"2016";-
" ";" ";"2017";-
" ";"Nastala kolicina v proizvodnih in storitvenih dej."
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";235
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";107
" ";" ";"2014";10
" ";" ";"2015";3
" ";" ";"2016";1
" ";" ";"2017";0
" ";"Kolicina oddana v obdelavo"
" ";" ";"2002";-
" ";" ";"2003";214
" ";" ";"2004";1101
" ";" ";"2005";1998
" ";" ";"2006";2560
" ";" ";"2007";2066
" ";" ";"2008";1622
" ";" ";"2009";821
" ";" ";"2010";1890
" ";" ";"2011";450
" ";" ";"2012";115
" ";" ";"2013";75
" ";" ";"2014";56
" ";" ";"2015";35
" ";" ";"2016";1
" ";" ";"2017";0
" ";"Kolicina poslana v tujino"
" ";" ";"2002";-
" ";" ";"2003";-
" ";" ";"2004";-
" ";" ";"2005";-
" ";" ";"2006";-
" ";" ";"2007";-
" ";" ";"2008";-
" ";" ";"2009";-
" ";" ";"2010";-
" ";" ";"2011";-
" ";" ";"2012";-
" ";" ";"2013";-
" ";" ";"2014";-
" ";" ";"2015";-
" ";" ";"2016";-
" ";" ";"2017";-
